Frame,l_shouler_x,l_shoulder_y,l_elbow_x,l_elbow_y,l_wrist_x,l_wrist_y,l_bicep_angle,r_shouler_x,r_shoulder_y,r_elbow_x,r_elbow_y,r_wrist_x,r_wrist_y,r_bicep_angle
1,0.5403329133987427,0.39059844613075256,0.5817807912826538,0.6311291456222534,0.7277798652648926,0.7423868179321289,137.0860861538227,0.3207041621208191,0.36652979254722595,0.235330268740654,0.6274145245552063,0.08944810926914215,0.7868722677230835,155.66628407096508
1,0.540617823600769,0.3917178809642792,0.5839073061943054,0.6314926743507385,0.732703447341919,0.741940438747406,136.81966728177866,0.32033848762512207,0.36859026551246643,0.2346920669078827,0.6305299401283264,0.08816923946142197,0.7828231453895569,154.21248300931427
1,0.5402863025665283,0.39124181866645813,0.5860719084739685,0.6315202713012695,0.739876925945282,0.734049379825592,134.47661976855474,0.32026833295822144,0.37008360028266907,0.23181040585041046,0.6349554657936096,0.07126495987176895,0.7795735001564026,150.47978397641896
1,0.5397235751152039,0.39062443375587463,0.5891382098197937,0.6329115033149719,0.7453908920288086,0.7282336354255676,132.9127503442047,0.3182881474494934,0.3695796728134155,0.22953590750694275,0.6329229474067688,0.06744278967380524,0.7759684324264526,150.05296871741308
1,0.5396147966384888,0.3906664252281189,0.5908430814743042,0.6344728469848633,0.7476187944412231,0.7268857955932617,132.38392360106204,0.3168480694293976,0.3693549335002899,0.2284412831068039,0.6315923929214478,0.06820724159479141,0.7736479043960571,150.18884122634896
1,0.5394175052642822,0.391549676656723,0.5913522243499756,0.6357699632644653,0.7476029992103577,0.726416826248169,132.1250167270546,0.31570401787757874,0.3695181906223297,0.22688932716846466,0.6311171650886536,0.07035661488771439,0.7722297310829163,150.78703281891066
1,0.5400091409683228,0.3939450979232788,0.5936609506607056,0.6380388140678406,0.7472172975540161,0.7256613373756409,132.10649199611308,0.3152536451816559,0.37587305903434753,0.22354137897491455,0.6323385834693909,0.06058749556541443,0.7698404788970947,149.83505099478072
1,0.540402352809906,0.39728865027427673,0.5947538018226624,0.6393054723739624,0.7493844032287598,0.7269294857978821,132.1961054256226,0.31517264246940613,0.3802472651004791,0.2230675220489502,0.6327590942382812,0.054997317492961884,0.7677348852157593,148.8073871336009
1,0.5405596494674683,0.3985801935195923,0.5953738689422607,0.6396454572677612,0.7499227523803711,0.7277540564537048,132.4978341520822,0.3151525557041168,0.3855845630168915,0.2226598560810089,0.6335079073905945,0.05473915860056877,0.7658017873764038,148.6913169438563
1,0.5405524969100952,0.3986243009567261,0.5954131484031677,0.6397973895072937,0.7501715421676636,0.7281498312950134,132.53753146812468,0.31524530053138733,0.39046648144721985,0.2225685566663742,0.6350475549697876,0.054574597626924515,0.7653435468673706,148.54984667608338
1,0.5422922372817993,0.4000842273235321,0.6017931699752808,0.6405591368675232,0.7574006915092468,0.7281409502029419,133.2700812677303,0.3171277344226837,0.39163917303085327,0.22308433055877686,0.634822428226471,0.05778980255126953,0.765119731426239,149.3901736784191
1,0.5433202981948853,0.4014826714992523,0.60471510887146,0.6409462094306946,0.7603591084480286,0.7282657027244568,133.6733496517894,0.3175436854362488,0.3935379087924957,0.22232428193092346,0.6355903148651123,0.05839346721768379,0.7648725509643555,149.7345438358135
1,0.5435773134231567,0.40256866812705994,0.6053820252418518,0.6415492296218872,0.7615076303482056,0.7284280061721802,133.59453296928984,0.317709356546402,0.4001498222351074,0.22220876812934875,0.6383482813835144,0.059363432228565216,0.7644872069358826,149.60839141330322
1,0.5463579893112183,0.4070175588130951,0.6123297214508057,0.6436487436294556,0.7683878540992737,0.7256622314453125,133.30158309130525,0.31967562437057495,0.4050730764865875,0.2242734730243683,0.6424111127853394,0.05999419838190079,0.7646147608757019,148.54324620043445
1,0.5491775870323181,0.4106515645980835,0.6241791248321533,0.6474166512489319,0.7832667827606201,0.7175804972648621,131.3763062586247,0.32156074047088623,0.412637859582901,0.22636251151561737,0.6470863223075867,0.05975925922393799,0.7643440365791321,147.23812448586122
1,0.5508578419685364,0.4164011776447296,0.6275506615638733,0.6492275595664978,0.7858995795249939,0.7142830491065979,130.56648049940654,0.3222869038581848,0.41946056485176086,0.22700710594654083,0.6497475504875183,0.05968663841485977,0.7642025351524353,146.85096333568148
1,0.5520188212394714,0.418191522359848,0.6290016770362854,0.6509147882461548,0.7850730419158936,0.7095528244972229,128.89562210537233,0.32493847608566284,0.42132923007011414,0.22935345768928528,0.6495674848556519,0.057855408638715744,0.7639511823654175,146.42570274923483
1,0.5526191592216492,0.41851070523262024,0.635602593421936,0.6502860188484192,0.7967823147773743,0.6820505261421204,120.84779478879399,0.3264155387878418,0.4227699339389801,0.22972042858600616,0.6504063010215759,0.047573335468769073,0.7583345770835876,143.66292496290328
1,0.5534825325012207,0.4190615713596344,0.6391054391860962,0.6501076221466064,0.8006556630134583,0.6770898699760437,119.81616707560508,0.3266535997390747,0.42576706409454346,0.22983701527118683,0.6507265567779541,0.046041350811719894,0.7570462822914124,143.33372319515607
